age,region,day,lmean,lsd,sample_date,N
45-64,South_West,134,0,0,2020-06-29,648343
65-74,South_West,134,0,0,2020-06-29,666919
75+,South_West,134,0,0,2020-06-29,565864
1-4,South_West,135,0,0,2020-06-30,598144
5-14,South_West,135,0,0,2020-06-30,177480
15-24,South_West,135,0,0,2020-06-30,1311291
25-44,South_West,135,0,0,2020-06-30,1502275
45-64,South_West,135,0,0,2020-06-30,648343
65-74,South_West,135,0,0,2020-06-30,666919
75+,South_West,135,0,0,2020-06-30,565864
1-4,South_West,136,0,0,2020-07-01,598144
5-14,South_West,136,0,0,2020-07-01,177480
15-24,South_West,136,0,0,2020-07-01,1311291
25-44,South_West,136,0,0,2020-07-01,1502275
45-64,South_West,136,0,0,2020-07-01,648343
65-74,South_West,136,0,0,2020-07-01,666919
75+,South_West,136,0,0,2020-07-01,565864
1-4,South_West,137,0,0,2020-07-02,598144
5-14,South_West,137,0,0,2020-07-02,177480
15-24,South_West,137,0,0,2020-07-02,1311291
25-44,South_West,137,0,0,2020-07-02,1502275
45-64,South_West,137,0,0,2020-07-02,648343
65-74,South_West,137,0,0,2020-07-02,666919
75+,South_West,137,0,0,2020-07-02,565864
1-4,South_West,138,0,0,2020-07-03,598144
5-14,South_West,138,0,0,2020-07-03,177480
15-24,South_West,138,0,0,2020-07-03,1311291
25-44,South_West,138,0,0,2020-07-03,1502275
45-64,South_West,138,0,0,2020-07-03,648343
65-74,South_West,138,0,0,2020-07-03,666919
75+,South_West,138,0,0,2020-07-03,565864
1-4,South_West,139,0,0,2020-07-04,598144
5-14,South_West,139,0,0,2020-07-04,177480
15-24,South_West,139,0,0,2020-07-04,1311291
25-44,South_West,139,0,0,2020-07-04,1502275
45-64,South_West,139,0,0,2020-07-04,648343
65-74,South_West,139,0,0,2020-07-04,666919
75+,South_West,139,0,0,2020-07-04,565864
1-4,South_West,140,0,0,2020-07-05,598144
5-14,South_West,140,0,0,2020-07-05,177480
15-24,South_West,140,0,0,2020-07-05,1311291
25-44,South_West,140,0,0,2020-07-05,1502275
45-64,South_West,140,0,0,2020-07-05,648343
65-74,South_West,140,0,0,2020-07-05,666919
75+,South_West,140,0,0,2020-07-05,565864
1-4,South_West,141,0,0,2020-07-06,598144
5-14,South_West,141,0,0,2020-07-06,177480
15-24,South_West,141,0,0,2020-07-06,1311291
25-44,South_West,141,0,0,2020-07-06,1502275
45-64,South_West,141,0,0,2020-07-06,648343
65-74,South_West,141,0,0,2020-07-06,666919
75+,South_West,141,0,0,2020-07-06,565864
1-4,South_West,142,0,0,2020-07-07,598144
5-14,South_West,142,0,0,2020-07-07,177480
15-24,South_West,142,0,0,2020-07-07,1311291
25-44,South_West,142,0,0,2020-07-07,1502275
45-64,South_West,142,0,0,2020-07-07,648343
65-74,South_West,142,0,0,2020-07-07,666919
75+,South_West,142,0,0,2020-07-07,565864
1-4,South_West,143,0,0,2020-07-08,598144
5-14,South_West,143,0,0,2020-07-08,177480
15-24,South_West,143,0,0,2020-07-08,1311291
25-44,South_West,143,0,0,2020-07-08,1502275
45-64,South_West,143,0,0,2020-07-08,648343
65-74,South_West,143,0,0,2020-07-08,666919
75+,South_West,143,0,0,2020-07-08,565864
1-4,South_West,144,0,0,2020-07-09,598144
5-14,South_West,144,0,0,2020-07-09,177480
15-24,South_West,144,0,0,2020-07-09,1311291
25-44,South_West,144,0,0,2020-07-09,1502275
45-64,South_West,144,0,0,2020-07-09,648343
65-74,South_West,144,0,0,2020-07-09,666919
75+,South_West,144,0,0,2020-07-09,565864
1-4,South_West,145,0,0,2020-07-10,598144
5-14,South_West,145,0,0,2020-07-10,177480
15-24,South_West,145,0,0,2020-07-10,1311291
25-44,South_West,145,0,0,2020-07-10,1502275
45-64,South_West,145,0,0,2020-07-10,648343
65-74,South_West,145,0,0,2020-07-10,666919
75+,South_West,145,0,0,2020-07-10,565864
1-4,South_West,146,0,0,2020-07-11,598144
5-14,South_West,146,7.723655062428888,0.4066534115219803,2020-07-11,177480
15-24,South_West,146,8.03998451597923,0.3501957325621074,2020-07-11,1311291
