age,region,day,lmean,lsd,sample_date,N
5-14,North_West,122,0,0,2020-06-17,126013
15-24,North_West,122,0,0,2020-06-17,907076
25-44,North_West,122,0,0,2020-06-17,1052792
45-64,North_West,122,0,0,2020-06-17,448078
65-74,North_West,122,0,0,2020-06-17,442038
75+,North_West,122,0,0,2020-06-17,357770
1-4,North_West,123,0,0,2020-06-18,409787
5-14,North_West,123,0,0,2020-06-18,126013
15-24,North_West,123,0,0,2020-06-18,907076
25-44,North_West,123,0,0,2020-06-18,1052792
45-64,North_West,123,0,0,2020-06-18,448078
65-74,North_West,123,0,0,2020-06-18,442038
75+,North_West,123,0,0,2020-06-18,357770
1-4,North_West,124,0,0,2020-06-19,409787
5-14,North_West,124,0,0,2020-06-19,126013
15-24,North_West,124,0,0,2020-06-19,907076
25-44,North_West,124,0,0,2020-06-19,1052792
45-64,North_West,124,0,0,2020-06-19,448078
65-74,North_West,124,0,0,2020-06-19,442038
75+,North_West,124,0,0,2020-06-19,357770
1-4,North_West,125,0,0,2020-06-20,409787
5-14,North_West,125,7.344923500854868,0.3884371866470847,2020-06-20,126013
15-24,North_West,125,7.853714571438737,0.3103893876139352,2020-06-20,907076
25-44,North_West,125,7.400922184470341,0.3267104406898275,2020-06-20,1052792
45-64,North_West,125,7.341124209659404,0.3546869600764595,2020-06-20,448078
65-74,North_West,125,7.071594841919195,0.31861194528191206,2020-06-20,442038
75+,North_West,125,7.6049019936777205,0.34004260493108374,2020-06-20,357770
1-4,North_West,126,0,0,2020-06-21,409787
5-14,North_West,126,0,0,2020-06-21,126013
15-24,North_West,126,0,0,2020-06-21,907076
25-44,North_West,126,0,0,2020-06-21,1052792
45-64,North_West,126,0,0,2020-06-21,448078
65-74,North_West,126,0,0,2020-06-21,442038
75+,North_West,126,0,0,2020-06-21,357770
1-4,North_West,127,0,0,2020-06-22,409787
5-14,North_West,127,0,0,2020-06-22,126013
15-24,North_West,127,0,0,2020-06-22,907076
25-44,North_West,127,0,0,2020-06-22,1052792
45-64,North_West,127,0,0,2020-06-22,448078
65-74,North_West,127,0,0,2020-06-22,442038
75+,North_West,127,0,0,2020-06-22,357770
1-4,North_West,128,0,0,2020-06-23,409787
5-14,North_West,128,0,0,2020-06-23,126013
15-24,North_West,128,0,0,2020-06-23,907076
25-44,North_West,128,0,0,2020-06-23,1052792
45-64,North_West,128,0,0,2020-06-23,448078
65-74,North_West,128,0,0,2020-06-23,442038
75+,North_West,128,0,0,2020-06-23,357770
1-4,North_West,129,0,0,2020-06-24,409787
5-14,North_West,129,0,0,2020-06-24,126013
15-24,North_West,129,0,0,2020-06-24,907076
25-44,North_West,129,0,0,2020-06-24,1052792
45-64,North_West,129,0,0,2020-06-24,448078
65-74,North_West,129,0,0,2020-06-24,442038
75+,North_West,129,0,0,2020-06-24,357770
1-4,North_West,130,0,0,2020-06-25,409787
5-14,North_West,130,0,0,2020-06-25,126013
15-24,North_West,130,0,0,2020-06-25,907076
25-44,North_West,130,0,0,2020-06-25,1052792
45-64,North_West,130,0,0,2020-06-25,448078
65-74,North_West,130,0,0,2020-06-25,442038
75+,North_West,130,0,0,2020-06-25,357770
1-4,North_West,131,0,0,2020-06-26,409787
5-14,North_West,131,0,0,2020-06-26,126013
15-24,North_West,131,0,0,2020-06-26,907076
25-44,North_West,131,0,0,2020-06-26,1052792
45-64,North_West,131,0,0,2020-06-26,448078
65-74,North_West,131,0,0,2020-06-26,442038
75+,North_West,131,0,0,2020-06-26,357770
1-4,North_West,132,0,0,2020-06-27,409787
5-14,North_West,132,0,0,2020-06-27,126013
15-24,North_West,132,0,0,2020-06-27,907076
25-44,North_West,132,0,0,2020-06-27,1052792
45-64,North_West,132,0,0,2020-06-27,448078
65-74,North_West,132,0,0,2020-06-27,442038
75+,North_West,132,0,0,2020-06-27,357770
1-4,North_West,133,0,0,2020-06-28,409787
5-14,North_West,133,0,0,2020-06-28,126013
15-24,North_West,133,0,0,2020-06-28,907076
25-44,North_West,133,0,0,2020-06-28,1052792
45-64,North_West,133,0,0,2020-06-28,448078
65-74,North_West,133,0,0,2020-06-28,442038
75+,North_West,133,0,0,2020-06-28,357770
1-4,North_West,134,0,0,2020-06-29,409787
5-14,North_West,134,0,0,2020-06-29,126013
15-24,North_West,134,0,0,2020-06-29,907076
25-44,North_West,134,0,0,2020-06-29,1052792
45-64,North_West,134,0,0,2020-06-29,448078
65-74,North_West,134,0,0,2020-06-29,442038
75+,North_West,134,0,0,2020-06-29,357770
1-4,North_West,135,0,0,2020-06-30,409787
5-14,North_West,135,0,0,2020-06-30,126013
15-24,North_West,135,0,0,2020-06-30,907076
25-44,North_West,135,0,0,2020-06-30,1052792
45-64,North_West,135,0,0,2020-06-30,448078
65-74,North_West,135,0,0,2020-06-30,442038
75+,North_West,135,0,0,2020-06-30,357770
1-4,North_West,136,0,0,2020-07-01,409787
5-14,North_West,136,0,0,2020-07-01,126013
15-24,North_West,136,0,0,2020-07-01,907076
25-44,North_West,136,0,0,2020-07-01,1052792
45-64,North_West,136,0,0,2020-07-01,448078
65-74,North_West,136,0,0,2020-07-01,442038
75+,North_West,136,0,0,2020-07-01,357770
1-4,North_West,137,0,0,2020-07-02,409787
5-14,North_West,137,0,0,2020-07-02,126013
15-24,North_West,137,0,0,2020-07-02,907076
25-44,North_West,137,0,0,2020-07-02,1052792
45-64,North_West,137,0,0,2020-07-02,448078
65-74,North_West,137,0,0,2020-07-02,442038
75+,North_West,137,0,0,2020-07-02,357770
1-4,North_West,138,0,0,2020-07-03,409787
5-14,North_West,138,0,0,2020-07-03,126013
15-24,North_West,138,0,0,2020-07-03,907076
25-44,North_West,138,0,0,2020-07-03,1052792
45-64,North_West,138,0,0,2020-07-03,448078
65-74,North_West,138,0,0,2020-07-03,442038
75+,North_West,138,0,0,2020-07-03,357770
1-4,North_West,139,0,0,2020-07-04,409787
5-14,North_West,139,7.2218138591905365,0.39527233851986276,2020-07-04,126013
15-24,North_West,139,7.68850335544324,0.3153436735265424,2020-07-04,907076
25-44,North_West,139,7.402341105189334,0.318889682878015,2020-07-04,1052792
45-64,North_West,139,7.244337405223218,0.35848287639044707,2020-07-04,448078
65-74,North_West,139,6.947798440419867,0.31667235104927943,2020-07-04,442038
75+,North_West,139,7.322631925271581,0.3345616459305005,2020-07-04,357770
1-4,North_West,140,0,0,2020-07-05,409787
5-14,North_West,140,0,0,2020-07-05,126013
15-24,North_West,140,0,0,2020-07-05,907076
25-44,North_West,140,0,0,2020-07-05,1052792
45-64,North_West,140,0,0,2020-07-05,448078
65-74,North_West,140,0,0,2020-07-05,442038
75+,North_West,140,0,0,2020-07-05,357770
1-4,North_West,141,0,0,2020-07-06,409787
5-14,North_West,141,0,0,2020-07-06,126013
15-24,North_West,141,0,0,2020-07-06,907076
25-44,North_West,141,0,0,2020-07-06,1052792
45-64,North_West,141,0,0,2020-07-06,448078
65-74,North_West,141,0,0,2020-07-06,442038
75+,North_West,141,0,0,2020-07-06,357770
1-4,North_West,142,0,0,2020-07-07,409787
5-14,North_West,142,0,0,2020-07-07,126013
15-24,North_West,142,0,0,2020-07-07,907076
25-44,North_West,142,0,0,2020-07-07,1052792
45-64,North_West,142,0,0,2020-07-07,448078
65-74,North_West,142,0,0,2020-07-07,442038
75+,North_West,142,0,0,2020-07-07,357770
1-4,North_West,143,0,0,2020-07-08,409787
5-14,North_West,143,0,0,2020-07-08,126013
15-24,North_West,143,0,0,2020-07-08,907076
25-44,North_West,143,0,0,2020-07-08,1052792
