age,region,day,lmean,lsd,sample_date,N
75+,South_West,134,0,0,2020-06-29,567273.8581000001
1-4,South_West,135,0,0,2020-06-30,177114.64218
5-14,South_West,135,0,0,2020-06-30,648861.4578
15-24,South_West,135,0,0,2020-06-30,598260.7629
25-44,South_West,135,0,0,2020-06-30,1312239.9912
45-64,South_West,135,0,0,2020-06-30,1502617.56
65-74,South_West,135,0,0,2020-06-30,667155.8252000001
75+,South_West,135,0,0,2020-06-30,567273.8581000001
1-4,South_West,136,0,0,2020-07-01,177114.64218
5-14,South_West,136,0,0,2020-07-01,648861.4578
15-24,South_West,136,0,0,2020-07-01,598260.7629
25-44,South_West,136,0,0,2020-07-01,1312239.9912
45-64,South_West,136,0,0,2020-07-01,1502617.56
65-74,South_West,136,0,0,2020-07-01,667155.8252000001
75+,South_West,136,0,0,2020-07-01,567273.8581000001
1-4,South_West,137,0,0,2020-07-02,177114.64218
5-14,South_West,137,0,0,2020-07-02,648861.4578
15-24,South_West,137,0,0,2020-07-02,598260.7629
25-44,South_West,137,0,0,2020-07-02,1312239.9912
45-64,South_West,137,0,0,2020-07-02,1502617.56
65-74,South_West,137,0,0,2020-07-02,667155.8252000001
75+,South_West,137,0,0,2020-07-02,567273.8581000001
1-4,South_West,138,0,0,2020-07-03,177114.64218
5-14,South_West,138,7.755152955278023,0.3800908078117787,2020-07-03,648861.4578
15-24,South_West,138,7.815632281082754,0.37513397360945183,2020-07-03,598260.7629
25-44,South_West,138,8.024348631504296,0.35415903081617184,2020-07-03,1312239.9912
45-64,South_West,138,7.7328410265136664,0.3274523580657425,2020-07-03,1502617.56
65-74,South_West,138,7.099142823075544,0.36096012963443697,2020-07-03,667155.8252000001
75+,South_West,138,7.5159588918465925,0.3587304721482226,2020-07-03,567273.8581000001
1-4,South_West,139,0,0,2020-07-04,177114.64218
5-14,South_West,139,0,0,2020-07-04,648861.4578
15-24,South_West,139,0,0,2020-07-04,598260.7629
25-44,South_West,139,0,0,2020-07-04,1312239.9912
45-64,South_West,139,0,0,2020-07-04,1502617.56
65-74,South_West,139,0,0,2020-07-04,667155.8252000001
75+,South_West,139,0,0,2020-07-04,567273.8581000001
1-4,South_West,140,0,0,2020-07-05,177114.64218
5-14,South_West,140,0,0,2020-07-05,648861.4578
15-24,South_West,140,0,0,2020-07-05,598260.7629
25-44,South_West,140,0,0,2020-07-05,1312239.9912
45-64,South_West,140,0,0,2020-07-05,1502617.56
65-74,South_West,140,0,0,2020-07-05,667155.8252000001
75+,South_West,140,0,0,2020-07-05,567273.8581000001
1-4,South_West,141,0,0,2020-07-06,177114.64218
5-14,South_West,141,0,0,2020-07-06,648861.4578
15-24,South_West,141,0,0,2020-07-06,598260.7629
25-44,South_West,141,0,0,2020-07-06,1312239.9912
45-64,South_West,141,0,0,2020-07-06,1502617.56
65-74,South_West,141,0,0,2020-07-06,667155.8252000001
75+,South_West,141,0,0,2020-07-06,567273.8581000001
1-4,South_West,142,0,0,2020-07-07,177114.64218
5-14,South_West,142,0,0,2020-07-07,648861.4578
15-24,South_West,142,0,0,2020-07-07,598260.7629
25-44,South_West,142,0,0,2020-07-07,1312239.9912
45-64,South_West,142,0,0,2020-07-07,1502617.56
65-74,South_West,142,0,0,2020-07-07,667155.8252000001
75+,South_West,142,0,0,2020-07-07,567273.8581000001
1-4,South_West,143,0,0,2020-07-08,177114.64218
5-14,South_West,143,0,0,2020-07-08,648861.4578
15-24,South_West,143,0,0,2020-07-08,598260.7629
25-44,South_West,143,0,0,2020-07-08,1312239.9912
45-64,South_West,143,0,0,2020-07-08,1502617.56
65-74,South_West,143,0,0,2020-07-08,667155.8252000001
